en_proveedor	en_remoto	en_estado	en_nagios	rm_descripcion	rm_region	en_codigo_proveedor	en_fecha_activacion	sl_uptime	sl_downtime	sl_unreachable	sl_undetermined	en_costo_mensual
COLUMBUS	75	7	age075	SAN CARLOS SIJA	39	5021627	2016-10-03 00:00:00	98.716	1.284	0	0	252.00
CLARO	76	7	age076	CIUDAD PEDRO DE ALVARADO	3	8902375	2016-08-04 00:00:00	55.889	44.111	0	0	133.00
TIGO	77	7	age077	SAN JUAN LA LAGUNA	17	3025	2004-10-27 00:00:00	77.35	22.65	0	0	190.40
LOCAL	780001	7	age078b	ANEXO CENTRAL DE MAYOREO (CENMA) 	22		NULL	58.207	40.658	1.136	0	0.00
CLARO	79	7	age079	MOMOSTENANGO	39	8900505	2007-04-11 00:00:00	99.086	0.914	0	0	133.00
CLARO	80	7	age080	ANEXO NUEVA SANTA ROSA 	32	8900708	2009-08-14 00:00:00	63.828	36.172	0	0	133.00
TIGO	81	7	age081	ATESCATEMPA	4	9623	2006-08-10 00:00:00	100	0	0	0	190.40
CLARO	82	7	age082	CAMOTAN	44	8900631	2008-09-25 00:00:00	100	0	0	0	133.00
TIGO	83	7	age083	ESCUINTLA	3	1154	2003-01-23 00:00:00	99.674	0.326	0	0	190.40
TIGO	84	7	age084	COMALAPA	2	2699	2004-03-11 00:00:00	99.597	0.403	0	0	190.40
TIGO	85	7	age085	QUETZALTEPEQUE	44	2104	2003-12-12 00:00:00	99.934	0.066	0	0	190.40
TIGO	86	7	age086	SANTA CATARINA MITA	6	7613	2006-09-11 00:00:00	99.956	0.044	0	0	190.40
CLARO	87	7	age087	OLOPA	44	8900710	2010-01-08 00:00:00	99.962	0.038	0	0	133.00
CLARO	88	7	age088	LA UNION	7	8900661	2009-04-03 00:00:00	99.851	0.149	0	0	133.00
CLARO	89	7	age089	JACALTENANGO	40	8900356	2003-01-24 00:00:00	99.767	0.233	0	0	133.00
CLARO	89	7	age089	JACALTENANGO	40	8900356	2003-01-24 00:00:00	99.767	0.233	0	0	133.00
CLARO	90	7	age090	PACHALUM	31	8900609	2008-10-09 00:00:00	99.874	0.126	0	0	133.00
TIGO	91	7	age091	PALENCIA	24	2819	2004-06-04 00:00:00	99.575	0.425	0	0	190.40
CLARO	92	7	age092	SAN MARCOS	15	8900304	2002-02-11 00:00:00	99.464	0.536	0	0	133.00
CLARO	93	7	age093	SAN PEDRO LA LAGUNA	17	8900351	2004-02-25 00:00:00	99.078	0.922	0	0	133.00
TIGO	94	7	age094	AUTOBANCO LOS AMATES	8	26991	2009-03-21 00:00:00	99.954	0.046	0	0	190.40
CLARO	95	7	age095	SAN FRANCISCO EL ALTO	39	8900788	2010-07-19 00:00:00	99.792	0.208	0	0	133.00
CLARO	950001	7	age095b	RENAP SAN FRANCISCO EL ALTO	39	8900700	2009-08-27 00:00:00	33.124	66.876	0	0	133.00
TIGO	96	7	age096	MIGRACION	27	1434	2006-09-11 00:00:00	100	0	0	0	190.40
TIGO	97	7	age097	HUEHUETENANGO AGENCIA TRIBUTARIA	13	1167	2003-02-11 00:00:00	99.95	0.05	0	0	190.40
CLARO	98	7	age098	CHACTE	30	8901203	2012-06-05 00:00:00	98.229	1.771	0	0	133.00
OPTEL	99	7	age099	OFICINA ZONA 1 (CENTRO)	23		2013-01-01 00:00:00	98.277	1.723	0	0	3584.00
CLARO	100	7	age100	ADUANA VALLE NUEVO	4	8900341	2003-01-30 00:00:00	98.18	1.82	0	0	133.00
COLUMBUS	101	7	age101	SAN CRISTOBAL FRONTERA	4	5001756	2013-06-21 00:00:00	99.73	0.27	0	0	252.00
TIGO	102	7	age102	ADUANA TECUN UMAN	33	1165	2003-01-28 00:00:00	99.92	0.08	0	0	190.40
CLARO	104	7	age104	ADUANA PUERTO BARRIOS	8	8901878	2012-10-11 00:00:00	99.736	0.264	0	0	133.00
CLARO	105	7	age105	SIJA QUETZALTENANGO	39	8902043	2013-12-27 00:00:00	99.814	0.186	0	0	133.00
CLARO	106	7	age106	ADUANA AGUA CALIENTE	44	8900319	2002-03-11 00:00:00	100	0	0	0	133.00
TIGO	107	7	age107	ADUANA ERMITA	44	30036	2009-12-07 00:00:00	99.543	0.457	0	0	190.40
CLARO	108	7	age108	EL FLORIDO	44	8902326	2015-10-02 00:00:00	99.38	0.62	0	0	133.00
CLARO	109	7	age109	ROOSEVELTH	25	8900259	2000-04-19 00:00:00	98.158	1.842	0	0	133.00
CLARO	1090001	7	age109b	MAYCOM C.C. ESKALA ROOSEVELT	25	8901872	2012-09-07 00:00:00	68.872	31.128	0	0	133.00
COLUMBUS	110	7	age110	ADUANA PEDRO DE ALVARADO	3	5021651	2016-10-03 00:00:00	99.617	0.383	0	0	252.00
CLARO	111	7	age111	CUILAPA	32	8901191	2012-04-20 00:00:00	99.522	0.478	0	0	133.00
CLARO	113	7	age113	ADUANA MELCHOR DE MENCOS	9	8900525	2007-08-22 00:00:00	98.594	1.406	0	0	133.00
CLARO	114	7	age114	PUERTO QUETZAL	3	8900391	2006-05-15 00:00:00	99.844	0.156	0	0	133.00
LOCAL	115	7	age115	AG. ZONA11	29		2012-11-01 00:00:00	99.973	0.027	0	0	0.00
CLARO	116	7	age116	TODOS SANTOS HUEHUETENANGO	40	8900684	2009-08-14 00:00:00	97.275	2.725	0	0	133.00
CLARO	117	7	age117	NENTON	14	8900615	2008-09-18 00:00:00	98.19	1.81	0	0	133.00
CLARO	118	7	age118	BOULEVAR LIBERACION	28	8900444	2000-04-19 00:00:00	99.839	0.161	0	0	133.00
CLARO	119	7	age119	SANTA MARIA IXHUATAN	32	8901327	2012-06-01 00:00:00	97.627	2.373	0	0	133.00
CLARO	120	7	age120	AUTOBANCO ASUNCION MITA	5	8900449	2005-12-22 00:00:00	99.969	0.031	0	0	133.00
CLARO	121	7	age121	CHICHICASTENANGO	12	8900673	2009-06-24 00:00:00	98.667	1.333	0	0	133.00
TIGO	122	7	age122	CAHABON	10	71717	2015-08-13 00:00:00	99.072	0.928	0	0	190.40
TIGO	123	7	age123	TUCURU	11	71716	2015-02-03 00:00:00	98.298	1.702	0	0	190.40
COLUMBUS	124	7	age124	COBAN IMPERIAL	10	5001284	2013-01-24 00:00:00	97.75	2.25	0	0	526.40
CLARO	1240001	7	age124b	RENAP COBAN	10	8900695	2012-03-13 00:00:00	88.706	11.294	0	0	133.00
CLARO	125	7	age125	CHISEC	10	8900685	2009-09-02 00:00:00	99.916	0.084	0	0	133.00
CLARO	126	7	age126	SAN MANUEL CHAPARRON	6	8900526	2007-12-19 00:00:00	97.799	2.201	0	0	133.00
CLARO	127	7	age127	AUTOBANCO TELEMAN	30	8900686	2013-10-07 00:00:00	99.494	0.506	0	0	133.00
CLARO	128	7	age128	CONCEPCION HUISTA	40	8901205	2012-05-22 00:00:00	94.641	5.359	0	0	133.00
CLARO	129	7	age129	EL CHOL	31	8901206	2014-08-19 00:00:00	95.209	4.791	0	0	133.00
CLARO	130	7	age130	GRANADOS	31	8901936	2013-02-05 00:00:00	98.909	1.091	0	0	133.00
CLARO	131	7	age131	REFORMA SAN MARCOS	33	8902376	2012-07-17 00:00:00	94.971	5.029	0	0	133.00
COLUMBUS	132	7	age132	AGENCIA ZONA 6 (MARTI)	1	5001843	2013-06-27 00:00:00	99.785	0.215	0	0	308.00
CLARO	133	7	age133	C.C. PLAZA MAGDALENA	10	8900299	2009-07-10 00:00:00	99.648	0.352	0	0	133.00
CLARO	134	7	age134	AGENCIA ZONA 7	25	8900241	2000-04-19 00:00:00	99.918	0.082	0	0	133.00
CLARO	135	7	age135	AGENCIA ZONA 5	23	8900239	2000-04-19 00:00:00	100	0	0	0	133.00
CLARO	136	7	age136	METRONORTE	1	8900258	2000-04-19 00:00:00	99.966	0.034	0	0	133.00
CLARO	137	7	age137	VILLA NUEVA	22	8902062	2014-02-17 00:00:00	99.96	0.04	0	0	133.00
CLARO	138	7	age138	AGENCIA MIXCO	25	8900240	2000-04-19 00:00:00	87.795	12.205	0	0	133.00
CLARO	139	7	age139	AGENCIA ZONA 19	20	8900236	2000-04-19 00:00:00	100	0	0	0	133.00
COLUMBUS	1390001	7	age139b	ANEXO SUPER DEL BARRIO BELEN	20	5002251	2014-01-10 00:00:00	100	0	0	0	201.60
CLARO	141	7	age141	TERMINAL HUEHUETENANGO	13	8900301	2000-04-19 00:00:00	99.447	0.553	0	0	133.00
CLARO	142	7	age142	PLAZA PALMERAS	3	8900295	2003-12-20 00:00:00	100	0	0	0	133.00
TIGO	143	7	age143	NUEVO SAN CARLOS	34	25698	2008-12-11 00:00:00	99.135	0.865	0	0	190.40
TIGO	144	7	age144	SAN BENITO PETEN	42	2810	2004-06-04 00:00:00	98.616	1.384	0	0	190.40
CLARO	146	7	age146	INGUAT	27	8900493	2006-09-11 00:00:00	100	0	0	0	133.00
CLARO	147	7	age147	AGENCIA SAT ZACAPA	7	8900292	2003-08-06 00:00:00	99.976	0.024	0	0	133.00
COLUMBUS	148	7	age148	COLONIAL ANTIGUA	35	5001283	2013-01-22 00:00:00	99.956	0.044	0	0	526.40
CLARO	149	7	age149	SANTA EULALIA	40	8900711	2009-10-14 00:00:00	99.568	0.432	0	0	133.00
CLARO	151	7	age151	SALAMA CENTRO	11	8900639	2008-11-13 00:00:00	99.425	0.575	0	0	133.00
COLUMBUS	152	7	age152	AUTOBANCO PROGRESO JUTIAPA	5	5001293	2013-01-25 00:00:00	99.75	0.25	0	0	526.40
CLARO	153	7	age153	AUTOBANCO CIUDAD SAN CRISTOBAL	29	8900244	2001-07-27 00:00:00	100	0	0	0	133.00
CLARO	154	7	age154	AGUA BLANCA	6	8900366	2005-06-20 00:00:00	97.401	2.599	0	0	133.00
COLUMBUS	155	7	age155	AUTOBANCO LAS MINAS ESQUIPULAS	44	5001844	2013-12-31 00:00:00	99.913	0.087	0	0	526.40
CLARO	156	7	age156	PANAJACHEL	17	8900490	2000-04-19 00:00:00	99.935	0.065	0	0	133.00
CLARO	157	7	age157	SAT - JALAPA	5	8900281	2001-10-22 00:00:00	99.462	0.538	0	0	133.00
CLARO	158	7	age158	SAMAYAC	16	8900527	2007-10-02 00:00:00	95.823	4.177	0	0	133.00
CLARO	159	7	age159	SAN ANDRES SEMETABAJ	17	8900633	2008-09-12 00:00:00	67.989	32.011	0	0	133.00
COLUMBUS	160	7	age160	AUTOBANCO TEXACO CHIQUIMULA	6	5001290	2013-01-24 00:00:00	100	0	0	0	526.40
TIGO	161	7	age161	SAN PEDRO CARCHA	10	2525	2004-03-12 00:00:00	98.965	1.035	0	0	190.40
COLUMBUS	162	7	age162	CAMOJA	14	5001285	2013-01-24 00:00:00	99.581	0.419	0	0	526.40
CLARO	163	7	age163	CUNEN	12	8902274	2015-01-28 00:00:00	99.785	0.215	0	0	133.00
CLARO	164	7	age164	AMATITLAN	22	8900344	2001-09-04 00:00:00	100	0	0	0	133.00
TIGO	1640001	7	age164b	RENAP AMATITLAN	22	29161	2010-05-04 00:00:00	100	0	0	0	190.40
CLARO	165	7	age165	XELAJU	18	8900312	2002-06-21 00:00:00	100	0	0	0	133.00
CLARO	166	7	age166	TECULUTAN	41	8900397	2001-11-15 00:00:00	99.284	0.716	0	0	133.00
TIGO	167	7	age167	TRANSITO GALERIAS DEL SUR	29	764	2013-05-22 00:00:00	100	0	0	0	190.40
CLARO	168	7	age168	LA TORRE	27	8900502	2000-04-19 00:00:00	99.975	0.025	0	0	133.00
CLARO	169	7	age169	EL PROGRESO	5	8900409	2004-02-25 00:00:00	98.271	1.729	0	0	133.00
CLARO	170	7	age170	C.D.R.O	39	8900274	2001-09-17 00:00:00	100	0	0	0	133.00
TIGO	171	7	age171	CUBULCO	11	12516	2007-02-26 00:00:00	99.464	0.536	0	0	190.40
CLARO	173	7	age173	19 CALLE	29	8900263	2001-09-25 00:00:00	92.418	7.582	0	0	133.00
CLARO	174	7	age174	PURULHA	11	8900529	2018-01-23 00:00:00	100	0	0	0	133.00
CLARO	175	7	age175	ORGANISMO JUDICIAL	29	8900269	2000-10-10 00:00:00	95.741	4.259	0	0	133.00
TIGO	176	7	age176	YUPILTEPEQUE	4	24856	2006-11-14 00:00:00	100	0	0	0	190.40
CLARO	177	7	age177	LA DEMOCRACIA ESCUINTLA	43	8900674	2009-06-15 00:00:00	97.65	2.35	0	0	133.00
CLARO	178	7	age178	AEROPUERTO	28	8900235	2001-09-18 00:00:00	99.966	0.034	0	0	133.00
CLARO	1780002	7	age178b	ARPTO. LA AURORA 3 NIVEL ANEXO AERONAUTICA	28	8900745	2008-08-13 00:00:00	99.865	0.135	0	0	133.00
CLARO	1780001	7	age178c	DIRECCION GENERAL DE AERONAUTICA CIVIL	28	8902319	2014-08-18 00:00:00	99.948	0.052	0	0	133.00
TIGO	179	7	age179	PALIN	35	2108	2008-09-05 00:00:00	98.792	1.208	0	0	190.40
CLARO	180	7	age180	SANARATE	41	8900402	2002-11-14 00:00:00	99.979	0.021	0	0	133.00
CLARO	181	7	age181	CHICAMAN	12	8900741	2009-10-13 00:00:00	100	0	0	0	133.00
TIGO	182	7	age182	SAN MIGUEL ACATAN	40	71712	2015-01-02 00:00:00	99.458	0.542	0	0	190.40
CLARO	183	7	age183	PRISA	24	8900261	2001-08-24 00:00:00	99.972	0.028	0	0	133.00
CLARO	184	7	age184	TERMINAL JUTIAPA	4	8900296	2003-12-20 00:00:00	99.908	0.092	0	0	133.00
CLARO	185	7	age185	IGSS CENTRAL	29	8900251	2001-05-08 00:00:00	99.755	0.245	0	0	133.00
LOCAL	2185	7	age185	ANEXO IGSS CENTRAL	29		2007-11-08 00:00:00	99.755	0.245	0	0	0.00
TIGO	186	7	age186	CENTENARIO MAZATENANGO	16	39903	2010-12-27 00:00:00	99.968	0.032	0	0	190.40
CLARO	187	7	age187	SAN ANTONIO SUCHITEPEQUEZ	16	8900400	2001-09-22 00:00:00	99.791	0.209	0	0	133.00
CLARO	188	7	age188	IGSS ZONA 5	23	8900252	2001-05-30 00:00:00	99.898	0.102	0	0	133.00
COLUMBUS	189	7	age189	19 AVENIDA ZONA 6	1	5001303	2013-01-22 00:00:00	57.713	42.287	0	0	201.60
CLARO	190	7	age190	IGSS ZONA 11	28	8900254	2001-08-17 00:00:00	100	0	0	0	133.00
CLARO	192	7	age192	IGSS MONTE REAL	20	8900253	2001-04-09 00:00:00	99.65	0.35	0	0	133.00
CLARO	193	7	age193	IGSS RETALHULEU	34	8900316	2004-03-09 00:00:00	93.198	6.802	0	0	133.00
CLARO	194	7	age194	IGSS PAMPLONA	19	8900283	2001-10-26 00:00:00	100	0	0	0	133.00
CLARO	195	7	age195	TIQUISATE	43	8900576	2007-12-19 00:00:00	95.363	4.637	0	0	133.00
CLARO	196	7	age196	SAN MIGUEL POCHUTA	43	8901209	2012-07-20 00:00:00	98.634	1.366	0	0	133.00
CLARO	197	7	age197	TACTIC	11	8900364	2003-12-20 00:00:00	99.665	0.335	0	0	133.00
CLARO	198	7	age198	SIMON BOLIVAR MORALES	8	8900405	2002-09-26 00:00:00	99.904	0.096	0	0	133.00
CLARO	199	7	age199	MERCADO QUETZALTENANGO	18	8900309	2001-05-14 00:00:00	99.721	0.279	0	0	133.00
CLARO	200	7	age200	CHAJUL	12	8900371	2005-06-03 00:00:00	99.017	0.983	0	0	133.00
CLARO	201	7	age201	SALCAJA	39	8900280	2001-10-19 00:00:00	99.918	0.082	0	0	133.00
CLARO	202	7	age202	MERCADO SANTO TOMAS DE CASTILLA	33	8900413	2006-04-21 00:00:00	99.966	0.034	0	0	133.00
TIGO	2020001	7	age202b	RENAP COATEPEQUE	33	29171	2009-09-22 00:00:00	99.731	0.269	0	0	190.40
CLARO	203	7	age203	PATULUL	43	8900446	2004-02-25 00:00:00	100	0	0	0	133.00
CLARO	204	7	age204	CHICACAO	16	8900647	2008-12-11 00:00:00	62.006	37.994	0	0	133.00
TIGO	205	7	age205	IGSS ZONA 9	27	756	2002-12-02 00:00:00	100	0	0	0	190.40
COLUMBUS	206	7	age206	MEGA PRIMMA	25	5001468	2013-07-05 00:00:00	99.207	0.793	0	0	308.00
CLARO	207	7	age207	CHIQUIMULA CENTRO	6	8900291	2003-03-26 00:00:00	99.351	0.649	0	0	133.00
TIGO	208	7	age208	ADUANA PUERTO FRONTERIZO - TECUN UMAN	33	2106	2004-01-13 00:00:00	97.737	2.263	0	0	190.40
CLARO	209	7	age209	EL NARANJO	42	8901222	2012-06-01 00:00:00	99.641	0.359	0	0	133.00
CLARO	210	7	age210	MERCADO TERMINAL ZONA 4	27	8900646	2008-12-17 00:00:00	100	0	0	0	133.00
CLARO	211	7	age211	MERCADO LA FLORIDA	20	8900246	2003-06-20 00:00:00	99.881	0.119	0	0	133.00
TIGO	212	7	age212	MERCADO CENTRAL ZONA 1	23	1533	2003-05-12 00:00:00	100	0	0	0	190.40
CLARO	213	7	age213	MERCADO LA PARROQUIA	1	8900245	2003-06-20 00:00:00	51.662	48.338	0	0	133.00
MUNI	214	7	age214	MINI MUNI GALERIAS DEL SUR	29	610	2005-12-16 00:00:00	99.297	0.703	0	0	0.00
CLARO	216	7	age216	MUNICIPALIDAD DE VILLA NUEVA	22	8900657	2009-04-20 00:00:00	99.973	0.027	0	0	133.00
TIGO	218	7	age218	PLAZA HELVETIA ROOSEVELT	25	2299	2003-12-12 00:00:00	100	0	0	0	190.40
CLARO	219	7	age219	LOS OLIVOS	1	8902013	2013-08-07 00:00:00	99.391	0.609	0	0	133.00
CLARO	220	7	age220	MONJAS	5	8900332	2001-11-09 00:00:00	99.841	0.159	0	0	133.00
CLARO	221	7	age221	SANTA LUCIA COTZ	43	8902021	2013-09-12 00:00:00	99.86	0.14	0	0	360.00
CLARO	222	7	age222	SAN ANDRES SAJCABAJA	31	8900812	2010-12-21 00:00:00	99.154	0.846	0	0	133.00
TIGO	223	7	age223	MERCADO EL GRANERO	27	1532	2003-05-12 00:00:00	99.931	0.069	0	0	190.40
TIGO	224	7	age224	MERCADO LA PALMITA	23	733	2002-10-22 00:00:00	100	0	0	0	190.40
TIGO	225	7	age225	MERCADO EL GUARDA	28	722	2002-07-15 00:00:00	98.888	1.112	0	0	190.40
COLUMBUS	2250001	7	age225b	ANEXO MERCADO EL GUARDA	28	5001473	2013-03-15 00:00:00	57.634	42.366	0	0	201.60
TIGO	226	7	age226	OJ ZONA 9	27	2145	2003-12-12 00:00:00	99.42	0.58	0	0	190.40
CLARO	227	7	age227	SANTO TOMAS DE CASTILLA	8	8900284	2002-08-02 00:00:00	99.933	0.067	0	0	133.00
TIGO	2270001	7	age227b	ANEXO SANTO TOMAS DE CASTILLA	8	17524	2008-01-09 00:00:00	0	100	0	0	190.40
CLARO	228	7	age228	SAT ZONA 9	27	8900260	2002-05-20 00:00:00	99.975	0.025	0	0	133.00
CLARO	2280001	7	age228b	SAT TORRE AZUL	27	8900606	2008-09-19 00:00:00	99.824	0.176	0	0	133.00
TIGO	229	7	age229	SAN MIGUEL PETAPA	19	719	2002-12-04 00:00:00	99.881	0.119	0	0	190.40
CLARO	231	7	age231	SAN PABLO SAN MARCOS	15	8900372	2005-12-16 00:00:00	99.968	0.032	0	0	133.00
CLARO	232	7	age232	SAN JUAN SACATEPEQUEZ	20	8900289	2002-11-08 00:00:00	100	0	0	0	133.00
TIGO	2320001	7	age232b	RENAP SAN JUAN SACATEPEQUEZ	20	29174	2013-06-04 00:00:00	99.889	0.111	0	0	190.40
CLARO	233	7	age233	ALMOLONGA	18	8900288	2002-11-12 00:00:00	98.964	1.036	0	0	133.00
TIGO	234	7	age234	VILLA HERMOSA	19	721	2002-09-18 00:00:00	99.334	0.666	0	0	190.40
CLARO	235	7	age235	CENTRO COMERCIAL MONSERRAT	25	8902012	2013-08-06 00:00:00	98.82	1.18	0	0	133.00
TIGO	236	7	age236	REGISTRO MERCANTIL	27	1460	2003-04-15 00:00:00	94.159	5.841	0	0	190.40
CLARO	237	7	age237	BOCA DEL MONTE	19	8900242	2002-12-05 00:00:00	99.694	0.306	0	0	133.00
CLARO	238	7	age238	ZACUALPA	31	8900530	2007-10-03 00:00:00	99.962	0.038	0	0	133.00
CLARO	240	7	age240	SANTA ANA HUISTA	14	8901210	2012-07-20 00:00:00	99.582	0.418	0	0	133.00
CLARO	241	7	age241	RIO HONDO	7	8900642	2008-09-09 00:00:00	99.905	0.095	0	0	133.00
TIGO	243	7	age243	LANQUIN	10	71707	2014-12-16 00:00:00	99.354	0.646	0	0	190.40
CLARO	244	7	age244	HOSPITAL ROOSEVELT	28	8900243	2003-01-21 00:00:00	99.585	0.415	0	0	133.00
TIGO	245	7	age245	MINISTERIO PUBLICO	27	1459	2003-04-15 00:00:00	99.78	0.22	0	0	190.40
TIGO	246	7	age246	LOS ENCUENTROS	17	2107	2003-12-12 00:00:00	99.357	0.643	0	0	190.40
TIGO	247	7	age247	ZONA FRANCA	22	1198	2003-01-14 00:00:00	99.932	0.068	0	0	190.40
TIGO	248	7	age248	AUTOBANCO - QUICHE	12	2110	2003-12-12 00:00:00	99.591	0.409	0	0	190.40
COLUMBUS	249	7	age249	AUTOBANCO - QUETZALTENANGO	18	5001755	2013-06-28 00:00:00	99.62	0.38	0	0	526.40
TIGO	250	7	age250	AUTOBANCO - ROOSEVELT	25	1134	2002-12-17 00:00:00	100	0	0	0	190.40
CLARO	251	7	age251	LIVINGSTON	8	8900811	2010-12-20 00:00:00	100	0	0	0	133.00
TIGO	252	7	age252	CABRICAN	39	9595	2006-08-10 00:00:00	99.308	0.692	0	0	190.40
TIGO	253	7	age253	AUTOBANCO - COBAN	10	2524	2004-03-11 00:00:00	98.75	1.25	0	0	190.40
TIGO	254	7	age254	SENAHU	30	63115	2014-02-28 00:00:00	97.376	2.624	0	0	190.40
CLARO	256	7	age256	USAC	19	8900264	2003-06-24 00:00:00	92.761	7.239	0	0	133.00
LOCAL	2560001	7	age256b	EDIFICIO T-4 INGENIERIA USAC	19		2008-07-22 00:00:00	50.436	49.564	0	0	0.00
CLARO	257	7	age257	AUTOBANCO - PETAPA	19	8900248	2003-10-27 00:00:00	99.702	0.298	0	0	133.00
TIGO	258	7	age258	LA LIBERTAD	42	26620	2004-03-03 00:00:00	99.521	0.479	0	0	190.40
TIGO	259	7	age259	SANTA CLARA LA LAGUNA	17	7622	2006-11-17 00:00:00	99.226	0.774	0	0	190.40
CLARO	260	7	age260	MERCADO SAN JOSE MERCANTIL	25	8900247	2003-09-23 00:00:00	66.446	33.554	0	0	133.00
TIGO	261	7	age261	MERCADO SUR 2	29	1797	2003-08-06 00:00:00	99.908	0.092	0	0	190.40
TIGO	262	7	age262	MERCADO SAN MARTIN	1	2724	2003-10-27 00:00:00	99.936	0.064	0	0	190.40
CLARO	263	7	age263	MERCADO LA PRESIDENTA	29	8900265	2004-03-11 00:00:00	99.779	0.221	0	0	133.00
TIGO	264	7	age264	AUTOBANCO - CIUDAD VIEJA	28	2153	2003-11-14 00:00:00	99.734	0.266	0	0	190.40
CLARO	265	7	age265	SAN FELIPE RETALHULEU	34	8900924	2011-10-28 00:00:00	99.756	0.244	0	0	133.00
CLARO	266	7	age266	CONCEPCION LAS MINAS	44	8900648	2009-02-11 00:00:00	97.521	2.479	0	0	133.00
TIGO	267	7	age267	AUTOBANCO - VILLA CLARITA	24	2320	2004-02-25 00:00:00	100	0	0	0	190.40
TIGO	268	7	age268	SAN RAYMUNDO	20	2321	2004-02-09 00:00:00	99.606	0.394	0	0	190.40
TIGO	269	7	age269	SAN PEDRO PINULA	5	28713	2004-02-09 00:00:00	59.329	40.671	0	0	190.40
TIGO	270	7	age270	EL JOCOTILLO VILLA CANALES	32	4589	2005-06-06 00:00:00	98.4	1.6	0	0	190.40
TIGO	271	7	age271	SANTIAGO SACATEPEQUEZ	35	2318	2004-05-03 00:00:00	71.042	28.958	0	0	190.40
CLARO	272	7	age272	SANSARE	41	8900532	2007-09-28 00:00:00	93.527	6.473	0	0	133.00
CLARO	273	7	age273	ESCUINTLA CENTRO	3	8900583	2012-09-08 00:00:00	99.15	0.85	0	0	133.00
TIGO	2730001	7	age273b	RENAP ESCUINTLA	3	52225	2013-11-26 00:00:00	39.825	60.175	0	0	190.40
TIGO	274	7	age274	SAN LUIS JILOTEPEQUE	6	2732	2004-05-03 00:00:00	98.979	1.021	0	0	190.40
COLUMBUS	275	7	age275	MAZATENANGO PLAZA AMERICA	16	5001278	2013-01-25 00:00:00	99.485	0.515	0	0	526.40
CLARO	276	7	age276	MERCADO COLON	23	8900266	2004-03-11 00:00:00	100	0	0	0	133.00
TIGO	277	7	age277	MERCADO ROOSEVELT	28	2723	2004-10-27 00:00:00	98.586	1.414	0	0	190.40
COLUMBUS	278	7	age278	MERCADO LA REFORMITA	19	5001489	2013-03-15 00:00:00	100	0	0	0	201.60
CLARO	279	7	age279	MERCADO BETHANIA	23	8900357	2004-06-04 00:00:00	99.968	0.032	0	0	133.00
CLARO	280	7	age280	SAN ANDRES ITZAPA	2	8900533	2007-08-22 00:00:00	98.594	1.406	0	0	133.00
TIGO	281	7	age281	SUMPANGO	35	11713	2006-11-07 00:00:00	99.781	0.219	0	0	190.40
TIGO	282	7	age282	PERIROOSEVELT	25	2637	2017-10-28 00:00:00	100	0	0	0	190.40
COLUMBUS	283	7	age283	AUTOBANCO ZACAPA TAMARINDAL	7	5001289	2013-01-25 00:00:00	100	0	0	0	526.40
CLARO	284	7	age284	ESTANZUELA	7	8900780	2010-05-12 00:00:00	99.439	0.561	0	0	133.00
CLARO	285	7	age285	CHIANTLA	13	8902019	2013-09-27 00:00:00	99.609	0.391	0	0	133.00
TIGO	1016	7	age285	ANEXO 2 CHIANTLA	13	3023	2004-06-23 00:00:00	99.609	0.391	0	0	190.40
CLARO	286	7	age286	SAN IDELFONSO IXTAHUACAN	14	8901197	2012-05-18 00:00:00	98.779	1.221	0	0	133.00
TIGO	287	7	age287	VILLA CANALES	19	3024	2004-10-27 00:00:00	99.786	0.214	0	0	190.40
CLARO	288	7	age288	ORATORIO	32	8900363	2004-12-23 00:00:00	98.385	1.615	0	0	133.00
TIGO	289	7	age289	SANTA CRUZ VERAPAZ	11	9610	2010-02-20 00:00:00	94.357	5.643	0	0	190.40
TIGO	290	7	age290	SAN MIGUEL IXTAHUACAN	15	30037	2010-05-07 00:00:00	99.328	0.672	0	0	190.40
TIGO	291	7	age291	PAJAPITA	33	3723	2005-01-21 00:00:00	64.73	35.27	0	0	190.40
CLARO	292	7	age292	NAHUALA	17	8902040	2013-11-06 00:00:00	99.524	0.476	0	0	133.00
CLARO	293	7	age293	SANTA LUCIA UTATLAN	17	8900603	2008-08-11 00:00:00	99.924	0.076	0	0	133.00
CLARO	294	7	age294	MORAZAN	41	8900358	2004-11-16 00:00:00	97.578	2.422	0	0	133.00
CLARO	295	7	age295	TACANA	15	8902015	2013-08-07 00:00:00	99.449	0.551	0	0	133.00
CLARO	296	7	age296	SAN JUAN OSTUNCALCO	18	8900535	2007-10-01 00:00:00	99.418	0.582	0	0	133.00
CLARO	297	7	age297	PARRAMOS	2	8900634	2008-09-23 00:00:00	99.07	0.93	0	0	133.00
CLARO	298	7	age298	EL FRUTAL	19	8901153	2012-01-20 00:00:00	97.113	2.887	0	0	133.00
CLARO	300	7	age300	INFOM	28	8900273	2005-10-24 00:00:00	99.981	0.019	0	0	133.00
CLARO	301	7	age301	ORGANISMO JUDICIAL QUETZALTENANGO	18	8900302	2004-12-23 00:00:00	99.774	0.226	0	0	133.00
CLARO	3010001	7	age301b	EMPRESA ELECTRICA XELA	18	8900796	2010-09-03 00:00:00	100	0	0	0	133.00
CLARO	302	7	age302	QUEZADA	4	8900610	2008-09-10 00:00:00	51.234	48.766	0	0	133.00
CLARO	303	7	age303	SIBILIA	39	8900370	2005-06-20 00:00:00	96.713	3.287	0	0	133.00
